,books_id,language_code,average_rating,deskripsi,penerbit,jml_halaman,tahun_terbit,url,image,judul,penulis,isbn,genre
1566,3502,eng,3.83,"Sometimes truth is more dangerous than fiction.
Ever since Fox shifter, North, joined the coalition to work as their psychiatrist, he's had two rules. One--never get involved with a feline. Two--never, ever, ever get involved with a feline. Not only is North not eager to make any lasting connections, but he doesn't want any drama in his life.
Tiger shifter, Dominic, has drama as his middle name, and he loves every minute of it. Not only does he intend to live life to the fullest, but he's not about to make any apologies for it. So, when he finds himself drawn to the super serious and super straight-laced North, Dominic is confused. He's also scared, because North is the only one who could break through Dominic's shields.
That's the last thing that can happen, for if the rest of the shifters discover who Dominic really is, they will all be in danger. Will Dominic be able to keep his secrets or will the whole coalition pay the price for his lies?",Extasy Books,105.0,2012.0,https://www.goodreads.com/book/show/15707489-north-s-complication,https://images.gr-assets.com/books/1339805114m/15707489.jpg,North's Complication (Lost Shifters #19),Stephani Hecht,9781771112253,"['M M Romance', 'Shapeshifters', 'Paranormal', 'Romance', 'Gay', 'Fantasy', 'Erotica']"
1567,3504,eng,3.92,"Evolutionary science lies at the heart of a modern understanding of the natural world. Darwin's theory has withstood 150 years of scientific scrutiny, and today it not only explains the origin and design of living things, but highlights the importance of a scientific understanding in our culture and in our lives.
Recently the movement known as ""Intelligent Design"" has attracted the attention of journalists, educators, and legislators. The scientific community is puzzled and saddened by this trend-not only because it distorts modern biology, but also because it diverts people from the truly fascinating ideas emerging from the real science of evolution. Here, join fifteen of our preeminent thinkers whose clear, accessible, and passionate essays reveal the fact and power of Darwin's theory, and the beauty of the scientific quest to understand our world.",Vintage,272.0,2006.0,https://www.goodreads.com/book/show/379041.Intelligent_Thought,https://images.gr-assets.com/books/1320495859m/379041.jpg,Intelligent Thought: Science Versus the Intelligent Design Movement,John Brockman,9780307277220,"['Science', 'Nonfiction', 'Religion', 'Philosophy', 'Evolution', 'Politics', 'Biology']"
1568,3505,eng,3.66,"Sometimes it's the simple choices-like switching diet soda for regular; selecting a less-caloric sandwich at the fast food joint; stopping at just one dip into the candy bowl; filling up on salad rather than bread before your main course; or taking the kids for a bike ride instead of hanging out in front of the TV-that make the pounds melt away almost effortlessly. Whether you're a junk food junkie, an emotional eater, or even a mindless muncher, Good Housekeeping Drop 5 Poundsoffers hundreds of ideas for small and very doable changes in your diet that can add up to significant weight loss.
The Diet Decoder quiz right at the start helps you pinpoint your particular eating patterns and food pitfalls, priming you for a transformation. Then, follow the icons to identify customized strategies that target your behavior. Plus you'll learn about diet destroyers like the hidden calories in ""friendly"" foods; simple substitutes that make both home-cooked and restaurant-bought foods less fattening; how to avoid holiday weight gain; and practical ways to incorporate exercise into your routine. Easy-to-follow charts identify ""Diet Madness"" meals and give you ""Diet Makeover"" alternatives, plus ""Make This Swap"" suggestions.
Every chapter opens with ""Drop 5 Top 5"" strategies to ditch the pounds at home, at work, and at play.
HERE'S HOW TO DROP 5 POUNDS IN JUST TWO WEEKS!
o Start with a self-quiz to diagnose your diet pitfalls
o Use our Diet Makeovers to end Diet Disasters
o Steal our Special Diet Tricks for Meal Skippers, Nonstop Nibblers, Liquid Calorie Lovers, Emotional Eaters, and Junk Food Junkies
o Mix and match our Drop 5 advice to change your diet according to your tastes and habits
o Choose from dozens of fat-blasting recipes to drop 5 pounds",Hearst,272.0,2010.0,https://www.goodreads.com/book/show/8633623-good-housekeeping-drop-5-lbs,https://images.gr-assets.com/books/1328758119m/8633623.jpg,"Good Housekeeping Drop 5 lbs: The Small Changes, Big Results Diet",Heather K. Jones,9781588167866,"['Nonfiction', 'Cookbooks', 'Cooking', 'Health']"
1569,3506,eng,3.85,"The Cotswolds- land of green fields, manor houses and thatched-roof villages, where the screams of ancient massacres linger in the leafy woods, faeries weave sadistic spells, and pagan gods stir beneath the moonlit hills ...
The flesh-eating fiend of St. John's
The vengeful spirit of Little Lawford
The satanic murders at Meon Hill
The ghastly mutilation at Wychavon
The demon dancers of Warwick
The cannibal feast at Alvington
The twisted revenant of Stratford-upon-Avon
And many more chilling tales by Ramsey Campbell, Simon Clark, Alison Littlewood, Gary McMahon, Reggie Oliver, Joel Lane and other award-winning masters and mistresses of the macabre.
TABLE OF CONTENTS
In The Quiet And In The Darkby Alison Littlewood
Fury From Beyond
Straw Babiesby Gary McMahon
A Bizarre and Terrible Event
Charmby Reggie Oliver
The Grimmest Castle in All England
Hoxlip And Afterby Christopher Harman
The Undead Who Wander The Wye
The Shakespeare Curseby Simon Clark
Oxford's Black Assize
The Scouringby Thana Niveau
The Cannibal Feast
Wassailingby Steve Lockley
Bloodbath Under A Spectral Sun
The Silent Danceby Joel Lane
What Walks In Ettington Park?
Waiting For Nickyby Antonia James
The Satanic Slayings at Meon Hill
The Horror Under Warrendownby Ramsey Campbell
Worcester's Most Odious Relic
The Lurkerby Gary Fry
The Beast of St. John's
The Cotswold Olimpicksby Simon Kurt Unsworth
God's Dire Warning
A Taste of Honey, A Horror of Stoneby John Llewellyn Probert
Lovell's Long Wait
Bog Manby Paul Finch",Gray Friar Press,234.0,2012.0,https://www.goodreads.com/book/show/13599843-terror-tales-of-the-cotswolds,https://images.gr-assets.com/books/1334280109m/13599843.jpg,Terror Tales of the Cotswolds,Paul Finch,9781906331269,['Horror']
1570,3508,eng,4.31,"The identity of the Kemurikage revealed!
When Azula is discovered to be the ringleader o the shadowy Kemurikage, Aang and Zuko will stop at nothing to chase her down and rescue the children--even if it means turning on each other! As Zuko locks down the capital to find her, riots erupt in the streets and the citizens are on edge. An unexpected clue from Mai and Ty Lee will help Team Avatar uncover Azula's plot, which is more sinister than they could have imagined. Will they stop her in time?
Written and drawn by the creative team behind the best-selling The Promise, The Searchand The Rift, Gene Luen Yang and Gurihiru, in collaboration with Avatar: The Last Airbenderand Legend of Korracreators Michael Dante DiMartino and Bryan Konietzko, this is the ultimate continuation of Avatarand the perfect companion to Legend of Korra!",Dark Horse Books,76.0,2016.0,https://www.goodreads.com/book/show/25938014-avatar,https://images.gr-assets.com/books/1442847262m/25938014.jpg,"Avatar: The Last Airbender: Smoke and Shadow, Part 3 (Smoke and Shadow, #3)",Gene Luen Yang,9781616558383,"['Comics', 'Graphic Novels', 'Fantasy', 'Fiction', 'Young Adult', 'Graphic Novels Comics', 'Childrens']"
1571,3509,eng,2.56,"Wtih Pelleas and Yates out to put an end to the Free Traders, the starship Falstaff was no longer a safe refuge for renegade empath Kayla John Reed. Now her survival--and that of the rebel troops, the War Minstrels--hinged upon Kayla's finding the Mindstar, a legendary source of infinite power that would suck the life out of anyone who tried to master it and failed.",DAW,304.0,1995.0,https://www.goodreads.com/book/show/779227.The_War_Minstrels,https://images.gr-assets.com/books/1255540021m/779227.jpg,"The War Minstrels (War Minstrels, #1)",Karen Haber,9780886776695,['Science Fiction']
1572,3512,eng,3.92,"A thrilling collection of twenty stories - some brand new, some published in magazines, all entirely brilliant and assembled in one book for the first time - with a wonderful bonus: in addition to his introduction to the whole collection, King gives readers a fascinating introduction to each story with autobiographical comments on their origins and motivation...
In THE BAZAAR OF BAD DREAMS there is a curio for every reader - a man who keeps reliving the same life, repeating the same mistakes over and over again, a columnist who kills people by writing their obituaries, a poignant tale about the end of the human race and a firework competition between neighbours which reaches an explosive climax. There are also intriguing connections between the stories; themes of morality, guilt, the afterlife and what we would do differently if we could see into the future or correct the mistakes of the past.
Effervescent yet poignant, juxtaposing the everyday against the unexpected, these stories comprise one of King's finest gifts to his constant reader as well as to those fascinated by the autobiographical insights in his celebrated non-fiction title ON WRITING.",Hachette UK,544.0,2015.0,https://www.goodreads.com/book/show/27417289-the-bazaar-of-bad-dreams,https://images.gr-assets.com/books/1446513511m/27417289.jpg,The Bazaar of Bad Dreams,Stephen King,9781473698901,"['Horror', 'Short Stories', 'Fiction', 'Fantasy', 'Thriller', 'Audiobook', 'Anthologies']"
1573,3514,eng,3.87,"From a leader of feminist punk music at the dawn of the riot-grrrl era, a candid and deeply personal look at life in rock and roll. 
Before Carrie Brownstein codeveloped and starred in the wildly popular TV comedy Portlandia, she was already an icon to young women for her role as a musician in the feminist punk band Sleater-Kinney. The band was a key part of the early riot- grrrl and indie rock scenes in the Pacific Northwest, known for their prodigious guitar shredding and their leftist lyrics against war, traditionalism, and gender roles.
Hunger Makes Me a Modern Girl is the deeply personal and revealing narrative of Brownstein's life in music, from ardent fan to pioneering female guitarist to comedic performer and luminary in the independent rock world. Though Brownstein struggled against the music industry's sexist double standards, by 2006 she was the only woman to earn a spot on Rolling Stonereaders' list of the ""25 Most Underrated Guitarists of All-Time."" This book intimately captures what it feels like to be a young woman in a rock-and-roll band, from her days at the dawn of the underground feminist punk-rock movement that would define music and pop culture in the 1990s through today.",Riverhead Books,244.0,2015.0,https://www.goodreads.com/book/show/25065629-hunger-makes-me-a-modern-girl,https://images.gr-assets.com/books/1435507354m/25065629.jpg,Hunger Makes Me a Modern Girl,Carrie Brownstein,9781594486630,"['Memoir', 'Nonfiction', 'Music', 'Feminism', 'Biography', 'Audiobook', 'Biography Memoir']"
1574,3516,eng,4.34,"An eldest daughter is a father's curse. Vic knows this. She knows she was never supposed to be the one. But her father taught her to breathe beneath the sand, taught her how to dive deep and find the treasures of the buried past. He taught her brother as well. When she hears of Danvar's discovery, it feels as though fate has slipped her by. If the rumors are to believed, that is. And while she has her doubts, her missing brother sends her on a hunt of her own. Cities are not the only things that get buried and forgotten. There are families, too.",CreateSpace Independent Publishing Platform,108.0,2013.0,https://www.goodreads.com/book/show/20360149-return-to-danvar,https://images.gr-assets.com/books/1388418144m/20360149.jpg,"Return to Danvar (Sand, #3)",Hugh Howey,9781494818630,"['Science Fiction', 'Post Apocalyptic', 'Dystopia', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Audiobook']"
1575,3519,eng,4.55,"Three sexy novellas about risking it all for a chance at love and passion . . .
JUST ONE NIGHT
Jason Hart has just one night to prove to his best friend's older sister that anything is possible . . .
Nicole de Salvo has been in love - and lust - for her little brother's best friend for years. For years she's watched from afar and done nothing about her attraction for Jason Hart only now their time together is almost at an end. On their last night together will she find the courage to do something about her feelings, or will she live with regret for the rest of her life?
ONE SPECIAL NIGHT
It's been nearly six months since Tommy de Salvo's fiancee cheated and left him in the midst of wedding preparations because up-and-coming businessman Tommy was all work and no play. The last thing Tommy wants or needs is to be attracted to another woman who won't be around for too long. A woman just like Navy Corpsman Jasmine Reyes. She's rough, tough, and determined to go it alone, but Tommy knows that if he passes up this opportunity, he may regret it more than the loss of his fiancee ...
Jasmine ""Doc"" Reyes is both emotionally and physically scarred after her tour of duty. Wounded in battle, all she can think about is rebuilding her life and continuing with the career that she's dreamed about since she was a young child. She has no time for rich sexy men who've never had a care in the world and wouldn't understand her determination. But Tommy's charm is seductive and she knows that she has to explore the attraction, even if it's only for this one special night.
ONE LAST NIGHT
It's been over a year since Marine Lieutenant Trevor Mason and his father have spoken. After nearly losing his life during a Taliban attack in Afghanistan, Trevor wants to end the rift between them so he can return to active duty with some peace of mind. But a visit to his father's office only serves to show Trevor that his father isn't as eager to reunite. If not for the intervention of Samuel Mason's spunky and very sexy intern, Trevor would probably be returning to Afghanistan with his one wish unfulfilled.
Trevor Mason had used to do all kinds of things to Maggie Sullivan's insides when she worked at the country club his family used to attend. Five years later, there is little left of the teen she knew in the stoic Marine who only wants some time with his father. When Trevor's father backs out of his son's dinner invitation at the last minute, Maggie does the only thing she can: she goes to Trevor's apartment to deliver the news, but she can't leave him alone on his one last night before returning to duty.
Thrown together, Trevor and Maggie can't ignore the sexual heat between them. As they satisfy one set of needs, another slowly develops as passion breathes life into other emotions. Will Trevor and Maggie's one last night together possibly lead to many other nights in the future?",Caridad Pineiro - BookBuzz.net,209.0,2014.0,https://www.goodreads.com/book/show/23444675-take-a-chance,https://images.gr-assets.com/books/1414191071m/23444675.jpg,Take a Chance: Erotic Romance Boxed Set,Caridad Pineiro,9781500110819,[]
1576,3521,eng,3.99,"Return to the eon-spanning and universe-crossing conflict between humanity and the unknowable alien Xeelee in this selection of uncollected and unpublished stories, newly edited and placed in chronological reading order.
From tales charting the earliest days of man's adventure to the stars to stories of Old Earth, four billion years in the future, the range and startling imagination of Baxter is always on display. As humanity rises and falls, ebbs and flows, one thing is always needed - the ability to endure.
Contains eleven short stories and novellas.",Gollancz,438.0,2015.0,https://www.goodreads.com/book/show/26400675-xeelee,https://images.gr-assets.com/books/1442068819m/26400675.jpg,Xeelee: Endurance,Stephen Baxter,9781473212701,"['Science Fiction', 'Short Stories', 'Space Opera', 'Fiction', 'Hard Science Fiction', 'Speculative Fiction']"
1577,3525,eng,3.94,"Discover the fast, fun art of drawing comic portraits!
Face Offshows you how to draw life like never before. Caricaturist Harold Hamernikshares the secrets to capturing the sillier side of friends, family, celebrities, strangers--any face that crosses your path.
40 step-by-step demonstrations show you how to sketch whimsical and expressive likenesses while developing your own quick, loose, improvisational style. You'll get expert instruction on:
Drawing eyes, noses, mouths and other features.
Creating portraits in front, three-quarter and profile views.
Adding color to your caricatures, either by hand or via computer--instruction you won't find in any other book!
Tips for making a likeness more masculine (skip the eyelashes), more feminine (lengthen the neck), younger, older, sexier, goofier--all while making a portrait your subject will love.
How to draw hair as two simple lines, why drawing the parts of a face in the same order every time can cut minutes off your work, and tons of other handy tricks of the craft!
Practice the simple techniques in this book, then start drawing! It's the most fun you can have with paper, pencils and markers!",Writer's Digest Books,127.0,2006.0,https://www.goodreads.com/book/show/43564.Face_Off,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Face Off: How to Draw Amazing Caricatures & Comic Portraits,Harry Hamernik,9781581807592,"['Art', 'Drawing', 'Nonfiction']"
1578,3527,eng,4.0,"In the tradition of Blade Runner and Brave New World comes a terrifying postmodern vision... Steven-Elliot Altman and Diane DeKelb-Rittenhouse ignite a powder-keg of scientific and religious controversy in THE KILLSWITCH REVIEW as they explore, and explode, the arguments over prolonged life through Stem Cell technology as it heralds America into a new class system offering forced sterility, birth restrictions, mass unemployment, and a final solution through government sanctioned, technology-assisted suicide. Along with DeKelb-Rittenhouse, Altman, best known for his War Of The Worlds style faux medical epidemic that he launched with his best-selling novel DEPRIVERS, and his critically acclaimed (all proceeds dedicated to AIDS and Cancer research) anthology THE TOUCH, has again touched every societal sore spot imaginable in this exploration of the not-to-distant future (where many of us are still alive, and no one looks a day over thirty), and showed no fear in taking on both sides of the heated scientific and religious debates that are clearly headed our way, and that most of us have yet to even consider... Imagine living forever or, if not forever, indefinitely always looking the age you want to, with all your vitality intact. Medical progress and technology have eliminated disease. The only reason to die is because you choose to (most frequently the result of boredom, loneliness or bankruptcy), and then there is a simple, efficient, legally mandated way to do it. The problem is that while the world s population has increased, its natural resources have diminished. Species once essential to human survival are now extinct. All food is cloned. The United States has closed its borders. For the rest of the planet, poverty and disease are everyday realities. To save itself, India has allowed its people to have computers implanted in their skulls that permanently connect them to cyberspace, to serve as fortunetellers for bored U.S. citizens entertainment. Sex with androids is acceptable. In the U.S., forced sterilization is a matter of law. Couples must apply for permission to have children. But only the right couples need apply, and those approved can bear only one child. Now imagine you are one of those children, growing up without brothers, sisters, aunts or uncles in a place where no one who has work will voluntarily leave it. Opportunities are nonexistent unless you choose to be mutated and participate in violent arena sports guaranteed to kill you if the mutation doesn t do it first. At least you ll die rich and famous. For the rest of Generation Zero (as the youth of America self-proclaim themselves) there is nothing but time. Time to wait. Time to despair. Time to lose yourself in oblivion. Imagine a place where an entire generation might just decide they re better off dead and a system that might agree. All it needs is a trigger. Welcome to NewVada. By the year 2156, stem cell therapy has triumphed over aging and disease, extending the human lifespan indefinitely. But only for those who have achieved Conscientious Citizen Status. To combat overpopulation, the U.S. has sealed her borders, instituted compulsory contraception, and made technology-assisted suicide readily available. Yet in a world where the old can remain vital forever, America's youth have little hope of prosperity. Jason Haggerty is an investigator for the government agency responsible for dispensing personal handheld devices that record a citizen's final moments. When three teens stage an illegal public suicide, Haggerty suspects their deaths may have been murders. Now he must uncover proof and prevent a nationwide epidemic of copycat suicides. Trouble is, for the first time in history, an entire generation might just decide they re better off dead and a system that might agree. All it needs is a trigger.",Yard Dog Press,227.0,2009.0,https://www.goodreads.com/book/show/7472032-the-killswitch-review,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,The Killswitch Review,Steven-Elliot Altman,9780982470404,[]
1579,3528,eng,3.38,"When a bibliophile is murdered, it takes a bookseller to solve the crime.
Good Advice, New Mexico, is a sunny town with a gloomy bookshop. The store's eerie corridors are the province of Avery Sharecross, an ex-cop who has made the transition from chasing killers to tracking rare books. One afternoon, the local sheriff interrupts his book club meeting, and Sharecross's old career collides with his new one.
The area's premier book collector has been found bludgeoned to death on the floor of his family library. A fifth-generation resident of Good Advice, Lloyd Fister devoted his life to books, accumulating a collection of local history that date backs to the sixteenth century. In his library, a single volume is missing: a Spanish book with a sinister past. Is the missing volume a clue, a motive, or a murder weapon? It will take a collector's eye to decide.",The Mysterious Bookshop,35.0,2012.0,https://www.goodreads.com/book/show/17162906-book-club,https://images.gr-assets.com/books/1361563675m/17162906.jpg,Book Club,Loren D. Estleman,9781613160435,"['Mystery', 'Short Stories', 'Fiction', 'Crime']"
1580,3529,eng,4.33,"Widowed Irishman, Brady McCormick made a promise to his young wife the day she died - to bring their son to America and begin a new life in the land of opportunity. Living in charity with a distant uncle in New York, barely scraping by, Brady is unsure he will be able to uphold the promise, much less quell the loneliness, until an angel appears at the docks, Saran Reichardt.
Headstrong and tenacious, gentlewoman Saran knows she's unlike most women of society. Dedicated to teaching and helping the impoverished, she has no need of a man to take care of her, but an accidental encounter with a stormy-eyed Irish immigrant and his young son changes her perception of what need really is. Will this holiday give them both the hope and faith they desire or will their own stubbornness keep them apart?
Excerpt:
The port authorities on Ellis Island detained them for hours, first holding them on the ship, then in boarded stalls, shuffled like cattle through registration. Next, they were taken to a special area where their hair and teeth were checked for lice and other abnormalities. Through it all, Brady believed his beloved Mary had watched over them. Much to Brady's delight, authorities allowed them to retain the name of McCormick, as it was easy to spell. Yet, many were forced to alter their names for ease of registration.
He kept a firm grasp on Danny's hand as they rounded the corner of the great brick building. A bitter wind assaulted him and nearly snatched his hat from his head. He had no idea what day it was, or what time, except that it was night. Small frozen pellets grazed his cheeks, falling from the inky black sky. Tears stung Brady's eyes. ""Aye, your Ma would have loved this, Daniel. She'd have looked on it as a great adventure."" He clamped his arm around his son's neck and drew him to his side. ""This is what she wanted most for you, Daniel.""
""Is this what you wanted, too, Da?""
His son's bright blue eyes--the color of his mother's--looked up at him in child-like wonder. How could he tell him that what he wished for most wasn't possible? ""It was a dream we shared, Daniel, and I shall to my last breath, make it come true for you--for us.""",Dec,44.0,2010.0,https://www.goodreads.com/book/show/17162907-a-christmas-promise,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,A Christmas Promise,Amanda McIntyre,9781936394456,[]
1581,3532,eng,4.2,"Margaret was an innocent Catholic girl when she married ""Mr Happy Feet"". The couple moved into their new home full of anticipation for a bright future...but something was wrong.
Bit by bit, Margaret's life was coming apart around her, and she had no idea what to do. With no one able or willing to give the advice she needed, Margaret did all she could to keep her family together, but sometimes love and determination is not enough.
Margaret's story of how she survived the unmentionable cloud that threatened her marriage and her serenity and became the strong person she is today is told with warmth and humour.It is remarkable in its acceptance and lack of bitterness and gives an absorbing picture of the social mores of the 60s and early 70s.",BookBaby,116.0,2011.0,https://www.goodreads.com/book/show/27398379-when-the-music-changes-so-does-the-dance,https://images.gr-assets.com/books/1446277076m/27398379.jpg,When the Music Changes...So Does the Dance,Margaret Gerada,5800065784670,[]
1582,3539,eng,4.38,"(STORY 2!!!) They say ""the freaks come out at night."" Journey into a world where the freaks come out not only at night, but in the daytime and afternoon as well. This torrid collection of sizzling, nasty, erotic short stories are guaranteed to leave you hot, bothered and... spent. Behind closed doors... everybody's a freak. Open the door and cum inside. You just might see a familiar face or two. Who knows; you might even see yourself. ;-)",C.hasing O.ur D.reams Media,22.0,2013.0,https://www.goodreads.com/book/show/17887169-for-freaks-only-story-2,https://images.gr-assets.com/books/1367852564m/17887169.jpg,For Freaks Only Story 2:,Justin Amen Floyd,2940016201139,[]
1583,3541,eng,3.98,"Banished from polite society for bearing a child out of wedlock, Lady Eadyth of Hawks' Lair spends her days looking after her bees. But when the child's father threatens to reveal the truth and seize her beloved lands, Eadyth seeks a husband who will claim the child as his own. Could Eirik of Ravenshire be the one?",Leisure Books,390.0,1995.0,https://www.goodreads.com/book/show/1488974.The_Tarnished_Lady,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"The Tarnished Lady (Viking I, #3)",Sandra Hill,9780843945577,"['Romance', 'Historical Romance', 'Historical', 'Time Travel', 'Historical Fiction', 'Fiction', 'Medieval']"
1584,3543,eng,4.07,"British secret agent Brian Finch-Malloy (described by one reviewer as ""a 1920s James Bond"") was introduced in Beneath Gray Skies, set in an alternate history where the American Civil War never happened. Red Wheels Turning takes place in the same historical timeline, and features some of the same characters. With a backdrop of Tsarist Russia prior to the events described in Beneath Gray Skies, Red Wheels Turning once more mixes real historical characters with fictional characters and events in a an entertaining adventure featuring two of the most extraordinary weapons ever developed - the massive ""Netopyr"" and the rail cruiser ""Zaamurets"". Finch-Malloy battles against the maniacal gangster-turned-Bolshevik revolutionary Kolinski in a contest of wits to determine who will have control of these incredible machines.
Described by readers as ""a ripping yarn"" and a ""page-turner"", Red Wheels Turning continues the tradition of high adventure, espionage and treachery, mixed with steampunk-like technology in a genre best described as ""steampulp"". Ashton's writing in Beneath Gray Skies has been characterized as ""well-written with a brilliant story"", ""a delightful romp through what it terms ""a past that never happened."""" and ""a remarkable alternate history novel"".
From Christopher Belton, author of Isolation and Crime sans Frontieres: ""Red Wheels Turning provides fans of Beneath Gray Skies with another opportunity to meet up with an old favorite; Brian Finch-Malloy. An impeccably crafted tale exuding volumes of World War I's black-and-white atmosphere in vibrant technicolor. Hugh Ashton's careful attention to detail pulls the reader into the story from page one and then steps on the accelerator. A riveting plot wrapped up in a firm coating of history, with good guys to root for and bad guys to despise. A thoroughly enjoyable read from start to finish.""",j-views,224.0,2011.0,https://www.goodreads.com/book/show/13244692-red-wheels-turning,https://images.gr-assets.com/books/1324012690m/13244692.jpg,Red Wheels Turning,Hugh Ashton,9784990516567,[]
1585,3545,eng,3.39,"A fantasy in which a man named Shaun Reed finds himself trapped at an Eden-like resort. He has no memories of his past, and the only clue as to why he's there is a cryptic plaque signed by ""The Dreamers"". Is this a vacation? A radical form of therapy? An experiment? Brainwashing? As Shaun wrestles against the limits of his paradise/prison, he drives towards an understanding that remains just out of reach, while his sleep is flooded with troubled memories and eerie fantasies.",Bluejay Books,288.0,1985.0,https://www.goodreads.com/book/show/1677975.Freedom_Beach,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Freedom Beach,James Patrick Kelly,9780312941673,['Science Fiction']
1586,3548,eng,4.06,"This is Jane
A little subdued. A little stubborn. A little tired of going out on blind dates with men who drive vans with sofas in the back, Jane Alcott is living the Single Girl existence in the big city. She is also leading a double life. By day, she's a reporter covering the raucous Seattle Chinooks hockey team--especially their notorious goalie Luc Martineau. By night, she's a writer, secretly creating the scandalous adventures of ""Honey Pie""...the magazine series that has all the men talking.
See Jane spar
Luc has made his feelings about parasite reporters--and Jane--perfectly clear. But if he thinks he's going to make her life a misery, he'd better think again.
See Jane attract
For as long as he can remember, Luc has been single minded about his career. The last thing he needs is a smart mouthed, pain in the backside, reporter digging into his past and getting in his way. But once the little reporter shed her black and gray clothes in favor of a sexy red dress, Luc sees that there is more to Jane than originally meets the eye.
Maybe it's time to take a risk. Maybe it's time to live out fantasies. Maybe it's time to....
See Jane score!",Avon,363.0,2003.0,https://www.goodreads.com/book/show/60223.See_Jane_Score,https://images.gr-assets.com/books/1330265531m/60223.jpg,"See Jane Score (Chinooks Hockey Team, #2)",Rachel Gibson,9780060009243,"['Romance', 'Contemporary Romance', 'Contemporary', 'Sports', 'Sports Romance', 'Chick Lit', 'Hockey']"
1587,3549,eng,3.86,"Georgeanne Howard leaves her fiance at the altar when she realizes she can't marry a man old enough to be her grandfather, no matter how rich he is. Hockey superstar John Kowalsky unknowingly helps her escape, and only when it's too late does he realize that he's absconded with his boss's bride. This bad boy isn't looking to be anybody's savior but his own. Still, a long night stretches ahead of them--a night too sultry to resist temptation.
Seven years later, Georgeanne and John meet again. She is on her way to becoming Seattle's domestic darling and he is past his hellraising days. Shocked to learn that he has a daughter, John's determined to be part of her life. Georgeanne has loved John since the moment she jumped into his car, but will he risk the wrath of his boss, and one final chance at glory, to prove that this time his love will be everlasting?",Avon,375.0,1998.0,https://www.goodreads.com/book/show/60220.Simply_Irresistible,https://images.gr-assets.com/books/1170538816m/60220.jpg,"Simply Irresistible (Chinooks Hockey Team, #1)",Rachel Gibson,9780380790074,"['Romance', 'Contemporary Romance', 'Contemporary', 'Sports', 'Sports Romance', 'Chick Lit', 'Hockey']"
1588,3550,eng,3.83,"In May 1839, Prophet Joseph Smith and his followers--driven out of New York, Ohio, and Missouri--established a Mormon settlement on the fever-ridden swamps of Commerce, Illinois. Three years later, the holy city they called Nauvoo had become the largest city in Illinois--about four times the size of Chicago. Nauvoo had its own militia, it's own newspaper, and the members of the Church of the Latter Day Saints were the most powerful voting block in the state. By 1846, the boom town had become a ghost town and the Mormons were once again moving West.
NIGHTFALL AT NAUVOO is the story of a frontier town and its colorful, controversial founding fathers.
The author also wrote the short story ""A Situation of Gravity"" on which Disney based ""The Absent-Minded Professor.""",Avon Books,431.0,1986.0,https://www.goodreads.com/book/show/191520.Nightfall_at_Nauvoo,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Nightfall at Nauvoo,Samuel W. Taylor,9780380002474,"['Religion', 'History']"
1589,3552,eng,3.8,"It is about an Indian origin woman's saga of struggle on the soil of America to find a foothold when she was deserted by her much celebrated bio-technologist husband on the ground of intellectual incompatibility. The novel intersperses between India and America and focuses more on America, her social and political milieu in the context of historical development. certain aspects of American life like consulting psychiatrist or counselors on slightest provocation which may appear normal to an American but found weird by an outsider, the feeling of American superiority vis-a-vis the rest of the world, the Melting Pot syndrome: all these are dealt with in the book.In the end, it is anticipated that an Indian origin person may take over reign of this country as the President in the years to come and halt Chinese hegemony.","LiFi Publication, New Delhi",313.0,2014.0,https://www.goodreads.com/book/show/23490918-a-melody-in-the-wilderness-author-leena-sarma-fiction,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,A Melody in the Wilderness author Leena Sarma Fiction,Leena Sarma,9789382536543,[]
1590,3553,eng,3.73,"She doesn't jog, she doesn't know karate, and she doesn't pass a bakery without a slight detour. She's Desiree Shapiro, and she's got a big enough heart to help an ex-boyfriend find out who killed his blushing new bride.",Signet,256.0,1999.0,https://www.goodreads.com/book/show/623492.Murder_Can_Singe_Your_Old_Flame,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Murder Can Singe Your Old Flame (Desiree Shapiro Mystery, #6)",Selma Eichler,9780451192189,"['Mystery', 'Cozy Mystery', 'Fiction']"
